,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bin,Total_Space_New
14138,Greensborough,5,h,Darren,2018-03-17,16.1,3088.0,5,3,2,533.0,Northern Metropolitan,8524,931000,Moderately Close,15
14139,Greensborough,3,h,Darren,2018-03-17,16.1,3088.0,3,1,1,482.0,Northern Metropolitan,8524,780000,Moderately Close,8
14140,Greensborough,3,h,Darren,2018-03-17,16.1,3088.0,3,1,2,557.0,Northern Metropolitan,8524,767000,Moderately Close,9
14141,Greenvale,3,h,Ray,2018-03-17,20.4,3059.0,3,2,2,313.0,Northern Metropolitan,4864,588000,Far,10
14142,Greenvale,4,h,YPA,2018-03-17,20.4,3059.0,4,2,2,316.0,Northern Metropolitan,4864,620000,Far,12
14143,Greenvale,5,h,Jason,2018-03-17,20.4,3059.0,5,2,3,870.0,Northern Metropolitan,4864,800000,Far,15
14144,Greenvale,4,h,Ray,2018-03-17,20.4,3059.0,4,2,2,659.0,Northern Metropolitan,4864,690000,Far,12
14145,Greenvale,3,h,Ray,2018-03-17,20.4,3059.0,3,2,2,415.0,Northern Metropolitan,4864,703000,Far,10
14146,Hadfield,3,h,Barry,2018-03-17,11.2,3046.0,3,1,2,550.0,Northern Metropolitan,2606,685000,Nearby,9
14147,Hampton,2,u,The,2018-03-17,13.8,3188.0,1,1,1,50.0,Southern Metropolitan,5454,870000,Nearby,5
14148,Hampton,2,h,Biggin,2018-03-17,13.8,3188.0,2,1,1,451.0,Southern Metropolitan,5454,1330000,Nearby,6
14149,Hampton,2,h,Hodges,2018-03-17,13.8,3188.0,2,1,2,329.0,Southern Metropolitan,5454,1458000,Nearby,7
14150,Hampton,4,h,C21,2018-03-17,13.8,3188.0,4,2,2,545.0,Southern Metropolitan,5454,2595000,Nearby,12
14151,Hampton East,3,t,Woodards,2018-03-17,13.8,3188.0,3,2,1,267.0,Southern Metropolitan,2356,1008000,Nearby,9
14152,Hampton East,4,t,Woodards,2018-03-17,13.8,3188.0,4,3,2,674.0,Southern Metropolitan,2356,1180000,Nearby,13
14153,Hampton East,2,h,Open,2018-03-17,13.8,3188.0,3,1,1,593.0,Southern Metropolitan,2356,830000,Nearby,7
14154,Hawthorn,3,h,Jellis,2018-03-17,5.3,3122.0,3,1,1,658.0,Southern Metropolitan,11308,1702000,Nearby,8
14155,Hawthorn,2,h,Marshall,2018-03-17,5.3,3122.0,2,1,2,303.0,Southern Metropolitan,11308,1500000,Nearby,7
14156,Hawthorn,4,h,Kay,2018-03-17,5.3,3122.0,4,2,2,660.0,Southern Metropolitan,11308,3500000,Nearby,12
14157,Hawthorn,1,u,Woodards,2018-03-17,5.3,3122.0,1,1,1,50.0,Southern Metropolitan,11308,481000,Nearby,4
14158,Hawthorn,5,h,Marshall,2018-03-17,5.3,3122.0,5,2,3,670.0,Southern Metropolitan,11308,3120000,Nearby,15
14159,Hawthorn,2,h,Nelson,2018-03-17,5.3,3122.0,2,1,2,280.0,Southern Metropolitan,11308,1265000,Nearby,7
14160,Hawthorn,2,u,hockingstuart,2018-03-17,5.3,3122.0,1,1,1,50.0,Southern Metropolitan,11308,564000,Nearby,5
14161,Hawthorn East,3,t,RT,2018-03-17,6.2,3123.0,3,2,1,267.0,Southern Metropolitan,6482,1410000,Nearby,9
14162,Hawthorn East,2,u,hockingstuart,2018-03-17,6.2,3123.0,1,1,1,50.0,Southern Metropolitan,6482,619000,Nearby,5
14163,Hawthorn East,4,h,Kay,2018-03-17,6.2,3123.0,4,2,2,667.0,Southern Metropolitan,6482,3575000,Nearby,12
14164,Heathmont,4,h,Fletchers,2018-03-17,21.3,3135.0,4,3,4,893.0,Eastern Metropolitan,3794,1050000,Far,15
14165,Heidelberg Heights,4,h,Nelson,2018-03-17,8.8,3081.0,4,2,4,811.0,Eastern Metropolitan,2947,1320000,Nearby,14
14166,Heidelberg Heights,3,h,Flannagan,2018-03-17,8.8,3081.0,3,2,1,583.0,Eastern Metropolitan,2947,800000,Nearby,9
14167,Heidelberg Heights,3,h,Fletchers,2018-03-17,8.8,3081.0,3,1,2,598.0,Eastern Metropolitan,2947,975000,Nearby,9
14168,Highett,4,h,Buxton,2018-03-17,16.0,3190.0,4,2,2,1101.0,Southern Metropolitan,4794,1535000,Moderately Close,12
14169,Highett,2,t,Gary,2018-03-17,16.0,3190.0,3,2,1,267.0,Southern Metropolitan,4794,885000,Moderately Close,8
14170,Highett,3,h,Buxton,2018-03-17,16.0,3190.0,3,1,3,606.0,Southern Metropolitan,4794,1420000,Moderately Close,10
14171,Highett,3,h,Buxton,2018-03-17,16.0,3190.0,3,1,2,670.0,Southern Metropolitan,4794,1350000,Moderately Close,9
14172,Hillside,5,h,Barry,2018-03-17,18.0,3037.0,5,2,2,666.0,Western Metropolitan,5556,650000,Moderately Close,14
14173,Hillside,4,h,Prof.,2018-03-17,18.0,3037.0,4,2,4,650.0,Western Metropolitan,5556,640000,Moderately Close,14
14174,Hillside,3,h,Prof.,2018-03-17,18.0,3037.0,3,2,1,474.0,Western Metropolitan,5556,550000,Moderately Close,9
14175,Hoppers Crossing,3,h,Greg,2018-03-17,18.4,3029.0,3,1,6,624.0,Western Metropolitan,13830,482500,Moderately Close,13
14176,Hoppers Crossing,3,h,Greg,2018-03-17,18.4,3029.0,3,1,2,532.0,Western Metropolitan,13830,500000,Moderately Close,9
14177,Hoppers Crossing,3,h,hockingstuart,2018-03-17,18.4,3029.0,3,2,2,560.0,Western Metropolitan,13830,535000,Moderately Close,10
14178,Hoppers Crossing,3,h,hockingstuart,2018-03-17,18.4,3029.0,3,1,3,748.0,Western Metropolitan,13830,530000,Moderately Close,10
14179,Hoppers Crossing,3,h,YPA,2018-03-17,18.4,3029.0,3,2,1,392.0,Western Metropolitan,13830,473000,Moderately Close,9
14180,Hoppers Crossing,3,h,Greg,2018-03-17,18.4,3029.0,3,1,4,530.0,Western Metropolitan,13830,450000,Moderately Close,11
14181,Hoppers Crossing,3,h,Reliance,2018-03-17,18.4,3029.0,3,2,5,640.0,Western Metropolitan,13830,602000,Moderately Close,13
14182,Hoppers Crossing,3,h,Wyndham,2018-03-17,18.4,3029.0,3,1,1,345.0,Western Metropolitan,13830,475000,Moderately Close,8
14183,Hughesdale,4,h,Ray,2018-03-17,12.3,3166.0,4,2,2,455.0,Southern Metropolitan,3145,815000,Nearby,12
14184,Ivanhoe,2,u,Miles,2018-03-17,7.8,3079.0,2,1,1,208.0,Eastern Metropolitan,5549,730000,Nearby,6
14185,Ivanhoe,2,t,Nelson,2018-03-17,7.8,3079.0,3,1,1,236.0,Eastern Metropolitan,5549,755000,Nearby,7
14186,Ivanhoe,2,h,Jellis,2018-03-17,7.8,3079.0,3,1,1,693.5,Eastern Metropolitan,5549,960000,Nearby,7
14187,Ivanhoe,2,u,Miles,2018-03-17,7.8,3079.0,2,1,1,208.0,Eastern Metropolitan,5549,563000,Nearby,6
14188,Jacana,3,h,RW,2018-03-17,14.0,3047.0,3,1,1,757.0,Northern Metropolitan,851,615000,Nearby,8
14189,Jacana,3,u,Barry,2018-03-17,14.0,3047.0,1,1,1,50.0,Northern Metropolitan,851,440000,Nearby,6
14190,Jacana,3,h,Nelson,2018-03-17,14.0,3047.0,3,1,1,600.0,Northern Metropolitan,851,575000,Nearby,8
14191,Jacana,3,h,YPA,2018-03-17,14.0,3047.0,3,1,1,638.0,Northern Metropolitan,851,480000,Nearby,8
14192,Kalkallo,3,h,Barry,2018-03-17,20.6,3064.0,3,1,1,2023.0,Northern Metropolitan,121,615000,Far,8
14193,Kealba,4,h,Barry,2018-03-17,14.0,3021.0,4,2,2,365.0,Western Metropolitan,1202,668500,Nearby,12
14194,Keilor Downs,3,u,Barry,2018-03-17,15.5,3038.0,2,1,1,80.0,Western Metropolitan,3656,585000,Moderately Close,7
14195,Keilor Downs,3,u,Prof.,2018-03-17,15.5,3038.0,2,1,1,80.0,Western Metropolitan,3656,590000,Moderately Close,7
14196,Keilor East,5,h,Nelson,2018-03-17,11.7,3033.0,5,3,2,547.0,Western Metropolitan,5629,1080000,Nearby,15
14197,Keilor East,2,u,Alexkarbon,2018-03-17,11.7,3033.0,2,1,1,80.0,Western Metropolitan,5629,636000,Nearby,6
14198,Kensington,2,u,Jellis,2018-03-17,3.4,3031.0,1,1,1,50.0,Northern Metropolitan,5263,450000,Nearby,5
14199,Kew,2,u,Jellis,2018-03-17,5.4,3101.0,1,1,1,50.0,Southern Metropolitan,10331,610000,Nearby,5
14200,Kew,5,h,Kay,2018-03-17,5.4,3101.0,5,3,4,734.0,Southern Metropolitan,10331,3350000,Nearby,17
14201,Kew,4,h,Jellis,2018-03-17,5.4,3101.0,4,2,2,612.0,Southern Metropolitan,10331,1925000,Nearby,12
14202,Kew,4,h,Marshall,2018-03-17,5.4,3101.0,4,2,2,568.0,Southern Metropolitan,10331,1950000,Nearby,12
14203,Kew,4,h,Marshall,2018-03-17,5.4,3101.0,4,2,2,621.0,Southern Metropolitan,10331,2810000,Nearby,12
14204,Kew,3,h,Marshall,2018-03-17,5.4,3101.0,3,2,2,844.0,Southern Metropolitan,10331,3300000,Nearby,10
14205,Kew,5,h,Marshall,2018-03-17,5.4,3101.0,5,2,2,660.0,Southern Metropolitan,10331,2600000,Nearby,14
14206,Kew,2,u,RT,2018-03-17,5.4,3101.0,1,1,1,50.0,Southern Metropolitan,10331,490000,Nearby,5
14207,Kew,4,h,Jellis,2018-03-17,5.4,3101.0,4,3,3,774.0,Southern Metropolitan,10331,3900000,Nearby,14
14208,Kew East,3,h,Jellis,2018-03-17,7.3,3102.0,3,1,2,701.0,Southern Metropolitan,2671,1759000,Nearby,9
14209,Kew East,2,u,Nelson,2018-03-17,7.3,3102.0,1,1,1,50.0,Southern Metropolitan,2671,960000,Nearby,5
14210,Kew East,4,h,Jellis,2018-03-17,7.3,3102.0,4,2,2,808.0,Southern Metropolitan,2671,2400000,Nearby,12
14211,Kilsyth,4,h,Barry,2018-03-17,26.0,3137.0,4,2,4,900.0,Eastern Metropolitan,4654,855000,Far,14
14212,Kilsyth,3,u,McGrath,2018-03-17,26.0,3137.0,2,1,1,208.0,Eastern Metropolitan,4654,630000,Far,7
14213,Kilsyth,2,u,Max,2018-03-17,26.0,3137.0,2,1,1,208.0,Eastern Metropolitan,4654,560000,Far,6
14214,Kings Park,3,h,Frank,2018-03-17,14.0,3021.0,3,1,4,706.0,Western Metropolitan,2878,585000,Nearby,11
14215,Kings Park,2,u,YPA,2018-03-17,14.0,3021.0,2,1,1,80.0,Western Metropolitan,2878,440000,Nearby,6
14216,Kingsville,4,h,Village,2018-03-17,6.4,3012.0,4,2,2,373.0,Western Metropolitan,1808,1480000,Nearby,12
14217,Knoxfield,5,h,Ray,2018-03-17,23.3,3180.0,3,1,1,693.5,Eastern Metropolitan,2949,795000,Far,10
14218,Knoxfield,4,h,Barry,2018-03-17,23.3,3180.0,3,1,1,693.5,Eastern Metropolitan,2949,830000,Far,9
14219,Kooyong,2,u,Marshall,2018-03-17,5.9,3144.0,1,1,1,50.0,Southern Metropolitan,394,1310000,Nearby,5
14220,Lalor,3,h,HAR,2018-03-17,16.3,3075.0,3,1,1,700.0,Northern Metropolitan,8279,784000,Moderately Close,8
14221,Lilydale,3,h,McGrath,2018-03-17,29.9,3140.0,3,2,1,649.0,Eastern Victoria,6732,660000,Far,9
14222,Lower Plenty,2,u,Ray,2018-03-17,14.6,3093.0,2,1,1,208.0,Eastern Metropolitan,1624,540000,Nearby,6
14223,MacLeod,2,h,Ray,2018-03-17,12.7,3085.0,3,1,1,482.0,Northern Metropolitan,4168,907000,Nearby,7
14224,MacLeod,3,t,Fletchers,2018-03-17,12.7,3085.0,2,1,1,145.0,Northern Metropolitan,4168,770000,Nearby,7
14225,Maidstone,2,t,Burnham,2018-03-17,6.4,3012.0,2,1,1,200.0,Western Metropolitan,3873,600000,Nearby,6
14226,Maidstone,2,u,Biggin,2018-03-17,6.4,3012.0,2,1,1,80.0,Western Metropolitan,3873,420000,Nearby,6
14227,Maidstone,3,h,Biggin,2018-03-17,6.4,3012.0,3,1,2,427.0,Western Metropolitan,3873,830000,Nearby,9
14228,Malvern,5,h,Marshall,2018-03-17,5.9,3144.0,5,3,2,879.0,Southern Metropolitan,4675,4510000,Nearby,15
14229,Malvern,4,h,Marshall,2018-03-17,5.9,3144.0,4,3,2,465.0,Southern Metropolitan,4675,5040000,Nearby,13
14230,Malvern,5,h,RT,2018-03-17,5.9,3144.0,5,4,4,900.0,Southern Metropolitan,4675,6300000,Nearby,18
14231,Malvern East,4,t,Jellis,2018-03-17,8.4,3145.0,4,2,1,170.0,Southern Metropolitan,8801,1042000,Nearby,11
14232,Malvern East,4,h,hockingstuart,2018-03-17,8.4,3145.0,4,2,2,647.0,Southern Metropolitan,8801,2105000,Nearby,12
14233,Malvern East,3,h,Jellis,2018-03-17,8.4,3145.0,3,1,3,725.0,Southern Metropolitan,8801,1351000,Nearby,10
14234,Maribyrnong,2,h,Sweeney,2018-03-17,4.3,3032.0,2,1,1,4627.0,Western Metropolitan,4918,527000,Nearby,6
14235,Maribyrnong,4,h,Jellis,2018-03-17,4.3,3032.0,4,4,2,311.0,Western Metropolitan,4918,1440000,Nearby,14
14236,Meadow Heights,3,h,Barry,2018-03-17,17.4,3048.0,3,1,1,487.0,Northern Metropolitan,4704,520000,Moderately Close,8
14237,Meadow Heights,3,h,HAR,2018-03-17,17.4,3048.0,3,1,1,650.0,Northern Metropolitan,4704,445000,Moderately Close,8
14238,Meadow Heights,3,h,HAR,2018-03-17,17.4,3048.0,3,1,2,563.0,Northern Metropolitan,4704,510500,Moderately Close,9
14239,Meadow Heights,3,h,Barry,2018-03-17,17.4,3048.0,3,2,1,470.0,Northern Metropolitan,4704,480000,Moderately Close,9
14240,Meadow Heights,4,h,Brad,2018-03-17,17.4,3048.0,4,2,2,510.0,Northern Metropolitan,4704,460000,Moderately Close,12
14241,Melbourne,1,u,Dingle,2018-03-17,0.0,3000.0,1,1,1,50.0,Northern Metropolitan,17496,415000,Nearby,4
14242,Melbourne,2,u,Noel,2018-03-17,0.0,3000.0,1,1,1,50.0,Northern Metropolitan,17496,1260000,Nearby,5
14243,Melbourne,2,u,Beller,2018-03-17,0.0,3000.0,1,1,1,50.0,Northern Metropolitan,17496,650000,Nearby,5
14244,Melton South,3,h,hockingstuart,2018-03-17,29.8,3338.0,3,1,3,603.0,Western Victoria,4718,443000,Far,10
14245,Melton West,3,h,FN,2018-03-17,31.7,3337.0,3,2,5,879.0,Northern Victoria,6065,465000,Far,13
14246,Mentone,3,t,hockingstuart,2018-03-17,20.0,3194.0,2,1,1,248.0,South-Eastern Metropolitan,6162,1070000,Far,7
14247,Mentone,4,h,hockingstuart,2018-03-17,20.0,3194.0,4,3,1,635.0,South-Eastern Metropolitan,6162,1530000,Far,12
14248,Mentone,4,h,Buxton,2018-03-17,20.0,3194.0,4,2,2,604.0,South-Eastern Metropolitan,6162,1535000,Far,12
14249,Mernda,3,h,RW,2018-03-17,25.9,3754.0,3,2,1,336.0,Northern Metropolitan,5812,508000,Far,9
14250,Mernda,4,h,HAR,2018-03-17,25.9,3754.0,4,2,2,553.0,Northern Metropolitan,5812,720000,Far,12
14251,Mernda,4,h,Love,2018-03-17,25.9,3754.0,4,2,2,336.0,Northern Metropolitan,5812,500000,Far,12
14252,Middle Park,2,u,Gary,2018-03-17,3.0,3206.0,1,1,1,50.0,Southern Metropolitan,2019,1150000,Nearby,5
14253,Middle Park,4,h,Cayzer,2018-03-17,3.0,3206.0,4,2,0,199.0,Southern Metropolitan,2019,2650000,Nearby,10
14254,Mill Park,4,h,Barry,2018-03-17,17.9,3082.0,4,2,1,604.0,Northern Metropolitan,10529,737500,Moderately Close,11
14255,Mill Park,3,h,Barry,2018-03-17,17.9,3082.0,3,2,3,533.0,Northern Metropolitan,10529,640000,Moderately Close,11
14256,Mill Park,3,h,Ray,2018-03-17,17.9,3082.0,3,2,2,617.0,Northern Metropolitan,10529,665000,Moderately Close,10
14257,Mill Park,3,h,Ray,2018-03-17,17.9,3082.0,3,1,2,644.0,Northern Metropolitan,10529,625000,Moderately Close,9
14258,Mill Park,3,h,Ray,2018-03-17,17.9,3082.0,3,1,2,531.0,Northern Metropolitan,10529,590000,Moderately Close,9
14259,Mill Park,3,h,Ray,2018-03-17,17.9,3082.0,3,2,2,604.0,Northern Metropolitan,10529,620000,Moderately Close,10
14260,Mitcham,2,h,Ray,2018-03-17,17.2,3132.0,2,1,1,461.0,Eastern Metropolitan,6871,845000,Moderately Close,6
14261,Mitcham,3,h,Noel,2018-03-17,17.2,3132.0,3,1,1,693.5,Eastern Metropolitan,6871,720000,Moderately Close,8
14262,Mitcham,3,t,Hoskins,2018-03-17,17.2,3132.0,3,1,1,236.0,Eastern Metropolitan,6871,820000,Moderately Close,8
14263,Mitcham,4,h,Noel,2018-03-17,17.2,3132.0,4,2,2,507.0,Eastern Metropolitan,6871,1212000,Moderately Close,12
14264,Mitcham,2,u,Noel,2018-03-17,17.2,3132.0,2,1,1,208.0,Eastern Metropolitan,6871,650000,Moderately Close,6
14265,Mitcham,2,t,Barry,2018-03-17,17.2,3132.0,3,1,1,236.0,Eastern Metropolitan,6871,730000,Moderately Close,7
14266,Mont Albert,4,h,Marshall,2018-03-17,10.2,3127.0,4,3,1,553.0,Eastern Metropolitan,2079,2300000,Nearby,12
14267,Mont Albert,2,u,hockingstuart,2018-03-17,10.2,3127.0,2,1,1,208.0,Eastern Metropolitan,2079,700000,Nearby,6
14268,Montmorency,5,h,Jellis,2018-03-17,16.2,3094.0,5,3,2,849.0,Eastern Metropolitan,3891,980000,Moderately Close,15
14269,Montmorency,3,h,Jellis,2018-03-17,16.2,3094.0,3,1,1,693.5,Eastern Metropolitan,3891,1080500,Moderately Close,8
14270,Moonee Ponds,4,h,Jellis,2018-03-17,6.2,3039.0,4,2,1,438.0,Western Metropolitan,6232,1835000,Nearby,11
14271,Moonee Ponds,3,h,McDonald,2018-03-17,6.2,3039.0,3,2,2,525.0,Western Metropolitan,6232,1800000,Nearby,10
14272,Moonee Ponds,4,h,Nelson,2018-03-17,6.2,3039.0,4,2,2,596.0,Western Metropolitan,6232,1683000,Nearby,12
14273,Moonee Ponds,4,h,McDonald,2018-03-17,6.2,3039.0,4,2,2,550.0,Western Metropolitan,6232,1800000,Nearby,12
14274,Moonee Ponds,4,h,Jellis,2018-03-17,6.2,3039.0,4,1,1,669.0,Western Metropolitan,6232,1782000,Nearby,10
14275,Moorabbin,2,u,Obrien,2018-03-17,14.3,3189.0,1,1,1,50.0,Southern Metropolitan,2555,607000,Nearby,5
14276,Moorabbin,2,u,Ray,2018-03-17,14.3,3189.0,1,1,1,50.0,Southern Metropolitan,2555,605000,Nearby,5
14277,Moorabbin,3,h,Woodards,2018-03-17,14.3,3189.0,3,1,3,636.0,Southern Metropolitan,2555,1100000,Nearby,10
14278,Moorabbin,2,u,Jellis,2018-03-17,14.3,3189.0,1,1,1,50.0,Southern Metropolitan,2555,540000,Nearby,5
14279,Mooroolbark,3,h,McGrath,2018-03-17,26.5,3138.0,3,1,2,1280.0,Eastern Victoria,8280,650000,Far,9
14280,Mooroolbark,4,h,Barry,2018-03-17,26.5,3138.0,4,2,1,983.0,Eastern Victoria,8280,790000,Far,11
14281,Mooroolbark,3,h,Fletchers,2018-03-17,26.5,3138.0,3,2,2,862.0,Eastern Victoria,8280,940000,Far,10
14282,Mordialloc,3,h,Barry,2018-03-17,21.5,3195.0,3,1,2,632.0,South-Eastern Metropolitan,3650,1055000,Far,9
14283,Mount Waverley,4,h,Stockdale,2018-03-17,14.2,3149.0,4,1,1,738.0,Eastern Metropolitan,13366,1378000,Nearby,10
14284,Mount Waverley,5,h,Jellis,2018-03-17,14.2,3149.0,5,2,2,1058.0,Eastern Metropolitan,13366,855000,Nearby,14
14285,Mount Waverley,4,h,Jellis,2018-03-17,14.2,3149.0,4,2,2,733.0,Eastern Metropolitan,13366,1092000,Nearby,12
14286,Mount Waverley,4,h,Biggin,2018-03-17,14.2,3149.0,4,2,2,806.0,Eastern Metropolitan,13366,1705000,Nearby,12
14287,Mount Waverley,3,h,McGrath/First,2018-03-17,14.2,3149.0,3,1,2,660.0,Eastern Metropolitan,13366,1000000,Nearby,9
14288,Mount Waverley,3,h,Barry,2018-03-17,14.2,3149.0,3,1,2,724.0,Eastern Metropolitan,13366,1400000,Nearby,9
14289,Mount Waverley,4,h,McGrath,2018-03-17,14.2,3149.0,4,2,2,673.0,Eastern Metropolitan,13366,1500000,Nearby,12
14290,Mulgrave,3,h,Harcourts,2018-03-17,18.8,3170.0,3,1,2,648.0,South-Eastern Metropolitan,7113,960000,Moderately Close,9
14291,Murrumbeena,3,h,Woodards,2018-03-17,10.1,3163.0,3,2,1,636.0,Southern Metropolitan,4442,1300000,Nearby,9
14292,Murrumbeena,1,u,Woodards,2018-03-17,10.1,3163.0,1,1,1,50.0,Southern Metropolitan,4442,300000,Nearby,4
14293,Murrumbeena,3,h,Jellis,2018-03-17,10.1,3163.0,3,1,4,663.0,Southern Metropolitan,4442,1352500,Nearby,11
14294,Newport,5,h,Williams,2018-03-17,6.2,3015.0,5,2,3,479.0,Western Metropolitan,5498,1680000,Nearby,15
14295,Newport,2,u,Village,2018-03-17,6.2,3015.0,2,1,1,80.0,Western Metropolitan,5498,530000,Nearby,6
14296,Newport,2,h,Greg,2018-03-17,6.2,3015.0,2,1,2,173.0,Western Metropolitan,5498,850000,Nearby,7
14297,Newport,2,t,Village,2018-03-17,6.2,3015.0,2,1,1,200.0,Western Metropolitan,5498,625000,Nearby,6
14298,Newport,3,h,hockingstuart,2018-03-17,6.2,3015.0,3,1,3,528.0,Western Metropolitan,5498,1030000,Nearby,10
14299,Newport,3,h,Williams,2018-03-17,6.2,3015.0,3,1,1,305.0,Western Metropolitan,5498,881000,Nearby,8
14300,Niddrie,3,h,Barry,2018-03-17,10.4,3042.0,3,1,4,650.0,Western Metropolitan,2291,1355000,Nearby,11
14301,Niddrie,4,h,Nelson,2018-03-17,10.4,3042.0,4,3,2,344.0,Western Metropolitan,2291,1340000,Nearby,13
14302,Niddrie,4,h,Nelson,2018-03-17,10.4,3042.0,4,3,2,314.0,Western Metropolitan,2291,1300000,Nearby,13
14303,Noble Park,3,h,C21,2018-03-17,22.7,3174.0,3,1,1,533.0,South-Eastern Metropolitan,11806,680000,Far,8
14304,North Melbourne,3,u,W.B.,2018-03-17,1.8,3051.0,1,1,1,50.0,Northern Metropolitan,6821,617500,Nearby,6
14305,North Melbourne,2,u,hockingstuart,2018-03-17,1.8,3051.0,1,1,1,50.0,Northern Metropolitan,6821,1605000,Nearby,5
14306,North Melbourne,3,h,Peter,2018-03-17,1.8,3051.0,3,2,2,214.0,Northern Metropolitan,6821,1270000,Nearby,10
14307,North Melbourne,2,t,Alexkarbon,2018-03-17,1.8,3051.0,2,1,1,1145.0,Northern Metropolitan,6821,810000,Nearby,6
14308,Northcote,2,h,Nelson,2018-03-17,5.3,3070.0,2,1,1,130.0,Northern Metropolitan,11364,940000,Nearby,6
14309,Northcote,2,h,Nelson,2018-03-17,5.3,3070.0,2,1,1,240.0,Northern Metropolitan,11364,1010000,Nearby,6
14310,Northcote,4,h,Jellis,2018-03-17,5.3,3070.0,4,1,2,378.0,Northern Metropolitan,11364,1750000,Nearby,11
14311,Northcote,2,u,Nelson,2018-03-17,5.3,3070.0,1,1,1,50.0,Northern Metropolitan,11364,480000,Nearby,5
14312,Northcote,3,h,McGrath,2018-03-17,5.3,3070.0,3,1,1,222.0,Northern Metropolitan,11364,1225000,Nearby,8
14313,Northcote,3,h,Jellis,2018-03-17,5.3,3070.0,3,1,1,423.0,Northern Metropolitan,11364,2125000,Nearby,8
14314,Northcote,1,u,Woodards,2018-03-17,5.3,3070.0,1,1,1,50.0,Northern Metropolitan,11364,375000,Nearby,4
14315,Northcote,4,h,Woodards,2018-03-17,5.3,3070.0,4,1,1,561.0,Northern Metropolitan,11364,1610000,Nearby,10
14316,Nunawading,3,h,Noel,2018-03-17,15.4,3131.0,3,1,4,631.0,Eastern Metropolitan,4973,950000,Moderately Close,11
14317,Nunawading,3,h,Noel,2018-03-17,15.4,3131.0,3,1,1,728.0,Eastern Metropolitan,4973,1115000,Moderately Close,8
14318,Nunawading,3,u,Fletchers,2018-03-17,15.4,3131.0,2,1,1,208.0,Eastern Metropolitan,4973,650000,Moderately Close,7
14319,Nunawading,3,h,Jellis,2018-03-17,15.4,3131.0,3,2,1,711.0,Eastern Metropolitan,4973,1105000,Moderately Close,9
14320,Oak Park,3,h,Nelson,2018-03-17,11.2,3046.0,3,1,1,754.0,Northern Metropolitan,2651,1099000,Nearby,8
14321,Oak Park,3,u,D'Aprano,2018-03-17,11.2,3046.0,1,1,1,50.0,Northern Metropolitan,2651,555000,Nearby,6
14322,Oak Park,3,u,Brad,2018-03-17,11.2,3046.0,1,1,1,50.0,Northern Metropolitan,2651,780000,Nearby,6
14323,Oak Park,2,u,Brad,2018-03-17,11.2,3046.0,1,1,1,50.0,Northern Metropolitan,2651,541000,Nearby,5
14324,Oakleigh,3,h,Woodards,2018-03-17,12.3,3166.0,3,1,1,593.0,Southern Metropolitan,3224,905000,Nearby,8
14325,Oakleigh South,3,h,Ray,2018-03-17,15.5,3167.0,3,1,1,534.0,South-Eastern Metropolitan,3692,898000,Moderately Close,8
14326,Parkdale,4,h,Buxton,2018-03-17,21.5,3195.0,4,2,2,650.0,South-Eastern Metropolitan,5087,1100000,Far,12
14327,Parkdale,2,u,O'Brien,2018-03-17,21.5,3195.0,2,1,1,210.0,South-Eastern Metropolitan,5087,700000,Far,6
14328,Parkdale,2,u,Buxton,2018-03-17,21.5,3195.0,2,1,1,210.0,South-Eastern Metropolitan,5087,562500,Far,6
14329,Pascoe Vale,2,u,Brad,2018-03-17,8.5,3044.0,2,1,1,167.0,Northern Metropolitan,7485,660000,Nearby,6
14330,Pascoe Vale,4,h,Nelson,2018-03-17,8.5,3044.0,3,1,1,482.0,Northern Metropolitan,7485,900000,Nearby,9
14331,Pascoe Vale,2,h,Nelson,2018-03-17,8.5,3044.0,2,1,1,486.0,Northern Metropolitan,7485,852000,Nearby,6
14332,Pascoe Vale,4,h,Jellis,2018-03-17,8.5,3044.0,4,2,2,283.0,Northern Metropolitan,7485,863000,Nearby,12
14333,Pascoe Vale,2,h,Nelson,2018-03-17,8.5,3044.0,3,1,1,482.0,Northern Metropolitan,7485,636000,Nearby,7
14334,Pascoe Vale,2,t,Pagan,2018-03-17,8.5,3044.0,2,1,1,145.0,Northern Metropolitan,7485,548000,Nearby,6
14335,Pascoe Vale,3,h,Brad,2018-03-17,8.5,3044.0,3,1,2,500.0,Northern Metropolitan,7485,830000,Nearby,9
14336,Patterson Lakes,3,u,Area,2018-03-17,31.2,3197.0,2,1,1,210.0,South-Eastern Metropolitan,3351,607000,Far,7
14337,Patterson Lakes,4,h,Buxton,2018-03-17,31.2,3197.0,4,2,2,460.0,South-Eastern Metropolitan,3351,975000,Far,12
14338,Point Cook,3,u,Barry,2018-03-17,14.7,3030.0,2,1,1,80.0,Western Metropolitan,15542,485000,Nearby,7
14339,Point Cook,4,h,Point,2018-03-17,14.7,3030.0,4,2,2,540.0,Western Metropolitan,15542,738000,Nearby,12
14340,Point Cook,4,h,Barry,2018-03-17,14.7,3030.0,4,2,2,700.0,Western Metropolitan,15542,830000,Nearby,12
14341,Port Melbourne,2,u,Greg,2018-03-17,3.5,3207.0,1,1,1,50.0,Southern Metropolitan,8648,865000,Nearby,5
14342,Port Melbourne,3,h,Greg,2018-03-17,3.5,3207.0,3,1,1,323.0,Southern Metropolitan,8648,1276000,Nearby,8
